zip_code,city,lat,long,pop,state,state_name
45314,CEDARVILLE,39.748424,-83.801253,4685,OH,Ohio
45315,CLAYTON,39.855124,-84.33989,2269,OH,Ohio
45317,CONOVER,40.145694,-84.028297,1053,OH,Ohio
45318,COVINGTON,40.11756,-84.349646,3154,OH,Ohio
45320,EATON,39.742572,-84.650849,13779,OH,Ohio
45321,ELDORADO,39.888209,-84.678592,1168,OH,Ohio
45322,UNION,39.873976,-84.309515,20297,OH,Ohio
45323,ENON,39.866282,-83.938464,5820,OH,Ohio
45324,FAIRBORN,39.805311,-84.019789,35733,OH,Ohio
45325,FARMERSVILLE,39.686684,-84.420507,2292,OH,Ohio
45326,FLETCHER,40.152622,-84.13304,1752,OH,Ohio
45327,GERMANTOWN,39.6244,-84.376384,8187,OH,Ohio
45331,GREENVILLE,40.098726,-84.634189,23035,OH,Ohio
45332,HOLLANSBURG,39.989862,-84.79008,789,OH,Ohio
45333,HOUSTON,40.253478,-84.352109,1613,OH,Ohio
45334,JACKSON CENTER,40.435802,-84.045677,2318,OH,Ohio
45335,JAMESTOWN,39.642848,-83.750417,6956,OH,Ohio
45337,LAURA,39.978492,-84.3994,2602,OH,Ohio
45338,LEWISBURG,39.853404,-84.53685,5582,OH,Ohio
45339,LUDLOW FALLS,39.987091,-84.333391,1888,OH,Ohio
45340,MAPLEWOOD,40.343743,-84.076657,2071,OH,Ohio
45341,MEDWAY,39.879774,-84.026808,4385,OH,Ohio
45342,MIAMISBURG,39.632095,-84.267477,27356,OH,Ohio
45344,NEW CARLISLE,39.930025,-84.021704,17912,OH,Ohio
45345,NEW LEBANON,39.739798,-84.395591,7359,OH,Ohio
45346,NEW MADISON,39.968711,-84.722211,2519,OH,Ohio
45347,NEW PARIS,39.861718,-84.779337,3783,OH,Ohio
45348,NEW WESTON,40.334923,-84.630792,1266,OH,Ohio
45356,PIQUA,40.148621,-84.253053,24508,OH,Ohio
45359,PLEASANT HILL,40.053136,-84.343634,2553,OH,Ohio
45362,ROSSBURG,40.29465,-84.626419,1450,OH,Ohio
45363,RUSSIA,40.234065,-84.412255,911,OH,Ohio
45365,SIDNEY,40.287357,-84.162223,27517,OH,Ohio
45368,SELMA,39.846939,-83.660787,4143,OH,Ohio
45369,SOUTH VIENNA,39.94732,-83.615704,3814,OH,Ohio
45370,SPRING VALLEY,39.602761,-84.101583,5950,OH,Ohio
45371,PHONETON,39.943577,-84.171501,14967,OH,Ohio
45373,TROY,40.037394,-84.203151,29422,OH,Ohio
45377,VANDALIA,39.888273,-84.202266,14355,OH,Ohio
45380,VERSAILLES,40.227284,-84.495697,4921,OH,Ohio
45381,WEST ALEXANDRIA,39.725898,-84.535214,5707,OH,Ohio
45382,WEST MANCHESTER,39.902564,-84.619383,1599,OH,Ohio
45383,WEST MILTON,39.953077,-84.324237,6095,OH,Ohio
45385,XENIA,39.684204,-83.936878,36683,OH,Ohio
45387,YELLOW SPRINGS,39.799569,-83.889066,5743,OH,Ohio
45388,YORKSHIRE,40.328328,-84.483587,1054,OH,Ohio
45390,UNION CITY,40.201773,-84.783209,4123,OH,Ohio
45402,DAYTON,39.756305,-84.189508,2811,OH,Ohio
45403,DAYTON,39.761728,-84.149802,19567,OH,Ohio
45404,DAYTON,39.78619,-84.162157,14396,OH,Ohio
45405,DAYTON,39.78993,-84.213546,25151,OH,Ohio
45406,DAYTON,39.782148,-84.237297,31024,OH,Ohio
45407,DAYTON,39.762699,-84.224232,13708,OH,Ohio
45408,DAYTON,39.739526,-84.228963,13177,OH,Ohio
45409,DAYTON,39.728496,-84.182495,12633,OH,Ohio
45410,DAYTON,39.74743,-84.16001,19743,OH,Ohio
45414,DAYTON,39.828528,-84.202444,23033,OH,Ohio
45415,DAYTON,39.835488,-84.261328,12885,OH,Ohio
45416,TROTWOOD,39.805541,-84.259824,6905,OH,Ohio
45417,DAYTON,39.752812,-84.246961,14617,OH,Ohio
45418,DAYTON,39.716251,-84.267696,6913,OH,Ohio
45419,DAYTON,39.715486,-84.163656,17079,OH,Ohio
45420,KETTERING,39.721286,-84.133892,26955,OH,Ohio
45424,HUBER HEIGHTS,39.845339,-84.123287,48120,OH,Ohio
45426,TROTWOOD,39.810548,-84.298283,17853,OH,Ohio
45427,DAYTON,39.754527,-84.281884,13469,OH,Ohio
45429,KETTERING,39.686392,-84.156077,27574,OH,Ohio
45430,BEAVERCREEK,39.709381,-84.083596,6511,OH,Ohio
45431,BEAVERCREEK,39.765396,-84.099802,25772,OH,Ohio
45432,BEAVERCREEK,39.740774,-84.094157,14917,OH,Ohio
45433,DAYTON,39.813758,-84.059048,2298,OH,Ohio
45434,BEAVERCREEK,39.716552,-84.040385,8855,OH,Ohio
45439,WEST CARROLLTON,39.689617,-84.21626,9866,OH,Ohio
45440,DAYTON,39.674854,-84.113573,17129,OH,Ohio
45449,WEST CARROLLTON,39.662098,-84.237887,20391,OH,Ohio
45458,CENTERVILLE,39.615755,-84.162697,16364,OH,Ohio
45459,CENTERVILLE,39.645957,-84.166422,25767,OH,Ohio
45502,SPRINGFIELD,39.930486,-83.841338,16510,OH,Ohio
45503,SPRINGFIELD,39.9528,-83.78043,30547,OH,Ohio
45504,SPRINGFIELD,39.940793,-83.834302,19854,OH,Ohio
45505,SPRINGFIELD,39.910588,-83.785593,23956,OH,Ohio
45506,SPRINGFIELD,39.910418,-83.827512,19027,OH,Ohio
45601,CHILLICOTHE,39.337997,-82.98949,54615,OH,Ohio
45612,BAINBRIDGE,39.213116,-83.276268,4356,OH,Ohio
45613,BEAVER,39.023847,-82.847469,2953,OH,Ohio
45614,BIDWELL,38.927647,-82.270092,3572,OH,Ohio
45616,BLUE CREEK,38.756451,-83.35268,1436,OH,Ohio
45619,CHESAPEAKE,38.455089,-82.450448,8076,OH,Ohio
45620,CHESHIRE,38.958678,-82.123537,1007,OH,Ohio
45622,CREOLA,39.3497,-82.493835,535,OH,Ohio
45623,CROWN CITY,38.613548,-82.265717,2677,OH,Ohio
45628,FRANKFORT,39.391015,-83.203356,3985,OH,Ohio
45629,FRANKLIN FURNACE,38.628216,-82.814477,3956,OH,Ohio
45631,GALLIPOLIS,38.814781,-82.22902,18163,OH,Ohio
45634,HAMDEN,39.168497,-82.509976,1554,OH,Ohio
45638,IRONTON,38.529429,-82.665351,21093,OH,Ohio
45640,JACKSON,39.042821,-82.647209,13373,OH,Ohio
45644,KINGSTON,39.441432,-82.848808,1347,OH,Ohio
45645,KITTS HILL,38.564945,-82.548897,2837,OH,Ohio
45646,LATHAM,39.080436,-83.328294,351,OH,Ohio
45647,LONDONDERRY,39.272283,-82.783288,1481,OH,Ohio
45648,LUCASVILLE,38.893832,-82.994009,12974,OH,Ohio
45651,ALLENSVILLE,39.255326,-82.490699,5028,OH,Ohio
45652,MC DERMOTT,38.836203,-83.068892,2932,OH,Ohio
45653,MINFORD,38.875087,-82.855538,3969,OH,Ohio
45654,NEW PLYMOUTH,39.388421,-82.389172,804,OH,Ohio
45656,OAK HILL,38.891559,-82.588343,6036,OH,Ohio
45657,OTWAY,38.85203,-83.222172,2287,OH,Ohio
45658,PATRIOT,38.77702,-82.427491,2202,OH,Ohio
45659,PEDRO,38.650323,-82.647722,3870,OH,Ohio
45660,PEEBLES,38.986885,-83.368698,7298,OH,Ohio
45661,IDAHO,39.040196,-83.076742,4342,OH,Ohio
45662,NEW BOSTON,38.757252,-82.94864,33275,OH,Ohio
45663,PORTSMOUTH,38.749222,-83.047657,8485,OH,Ohio
45669,PROCTORVILLE,38.463461,-82.352294,8976,OH,Ohio
45670,RADCLIFF,39.105205,-82.354243,1413,OH,Ohio
45671,RARDEN,38.943388,-83.237337,524,OH,Ohio
45672,RAY,39.207678,-82.690801,1472,OH,Ohio
45673,RICHMOND DALE,39.203922,-82.814913,454,OH,Ohio
45675,ROCK CAMP,38.522145,-82.563832,435,OH,Ohio
45678,SCOTTOWN,38.594034,-82.396685,1433,OH,Ohio
45679,SEAMAN,38.962072,-83.593625,3482,OH,Ohio
45680,SOUTH POINT,38.433856,-82.552883,13272,OH,Ohio
45681,SOUTH SALEM,39.302137,-83.271953,1001,OH,Ohio
45682,SOUTH WEBSTER,38.819967,-82.720151,2094,OH,Ohio
45684,STOUT,38.654588,-83.208984,1342,OH,Ohio
45685,THURMAN,38.898786,-82.404996,2291,OH,Ohio
45686,VINTON,38.978338,-82.357014,1898,OH,Ohio
45688,WATERLOO,38.718152,-82.517399,385,OH,Ohio
45690,WAVERLY,39.126445,-83.004874,14422,OH,Ohio
45692,WELLSTON,39.118897,-82.548474,9486,OH,Ohio
45693,WEST UNION,38.801702,-83.533349,8656,OH,Ohio
45694,WHEELERSBURG,38.741793,-82.820434,10537,OH,Ohio
45696,WILLOW WOOD,38.593976,-82.453,665,OH,Ohio
45697,WINCHESTER,38.935283,-83.666137,3146,OH,Ohio
45701,ATHENS,39.317824,-82.102011,28523,OH,Ohio
45710,ALBANY,39.209664,-82.217727,4090,OH,Ohio
45711,AMESVILLE,39.408641,-81.964976,1661,OH,Ohio
45714,BELPRE,39.286772,-81.596795,9237,OH,Ohio
45715,BEVERLY,39.571435,-81.634588,2715,OH,Ohio
45723,COOLVILLE,39.214131,-81.832867,5023,OH,Ohio
45724,CUTLER,39.404172,-81.76573,2624,OH,Ohio
45727,DEXTER CITY,39.652585,-81.467151,277,OH,Ohio
45729,FLEMING,39.392806,-81.656444,1864,OH,Ohio
45732,GLOUSTER,39.497837,-82.087128,6226,OH,Ohio
45734,RINARD MILLS,39.659384,-81.189152,535,OH,Ohio
45735,GUYSVILLE,39.294368,-81.926841,359,OH,Ohio
45741,DEXTER,39.056325,-82.231186,1613,OH,Ohio
45742,LITTLE HOCKING,39.280046,-81.707107,3346,OH,Ohio
45743,LONG BOTTOM,39.08015,-81.888748,1692,OH,Ohio
45744,LOWELL,39.53847,-81.519679,1741,OH,Ohio
45745,WARNER,39.593895,-81.35452,1900,OH,Ohio
45746,MACKSBURG,39.620356,-81.447088,445,OH,Ohio
45750,MARIETTA,39.428141,-81.464438,25904,OH,Ohio
45760,MIDDLEPORT,38.999312,-82.060012,3433,OH,Ohio
45761,MILLFIELD,39.407711,-82.111328,2656,OH,Ohio
45764,NELSONVILLE,39.455635,-82.230883,8924,OH,Ohio
45766,NEW MARSHFIELD,39.338295,-82.222513,2321,OH,Ohio
45767,NEW MATAMORAS,39.528819,-81.093998,3032,OH,Ohio
45768,NEWPORT,39.39711,-81.240175,1645,OH,Ohio
45769,POMEROY,39.060729,-82.033145,5509,OH,Ohio
45770,PORTLAND,38.999919,-81.813548,905,OH,Ohio
45771,RACINE,38.978551,-81.925759,3774,OH,Ohio
45772,REEDSVILLE,39.149002,-81.792433,1305,OH,Ohio
45773,RENO,39.378408,-81.38043,2673,OH,Ohio
45775,RUTLAND,39.045653,-82.121914,1598,OH,Ohio
45776,SHADE,39.212862,-82.021755,1890,OH,Ohio
45778,STEWART,39.32133,-81.892884,975,OH,Ohio
45780,THE PLAINS,39.366177,-82.134148,3567,OH,Ohio
45784,VINCENT,39.337446,-81.674265,1524,OH,Ohio
45786,WATERFORD,39.515904,-81.655917,3932,OH,Ohio
45788,WHIPPLE,39.480975,-81.363639,1835,OH,Ohio
45789,WINGETT RUN,39.542813,-81.283999,365,OH,Ohio
45801,LIMA,40.764066,-84.097296,27344,OH,Ohio
45804,LIMA,40.727476,-84.089023,19289,OH,Ohio
45805,LIMA,40.739911,-84.14591,23080,OH,Ohio
45806,CRIDERSVILLE,40.675926,-84.144049,12250,OH,Ohio
45807,ELIDA,40.791599,-84.163966,9531,OH,Ohio
45810,ADA,40.770931,-83.815402,7299,OH,Ohio
45812,ALGER,40.705967,-83.825011,2394,OH,Ohio
45813,ANTWERP,41.188736,-84.744796,3039,OH,Ohio
45814,ARLINGTON,40.876109,-83.668536,2603,OH,Ohio
45817,BLUFFTON,40.878978,-83.891397,6055,OH,Ohio
45821,CECIL,41.217355,-84.629646,1527,OH,Ohio
45822,CARTHAGENA,40.546074,-84.570067,18799,OH,Ohio
45827,CLOVERDALE,41.037934,-84.29382,1225,OH,Ohio
45828,COLDWATER,40.484557,-84.651653,6677,OH,Ohio
45830,COLUMBUS GROVE,40.91372,-84.070467,6030,OH,Ohio
45831,CONTINENTAL,41.114769,-84.235778,3518,OH,Ohio
45832,CONVOY,40.926998,-84.723772,2134,OH,Ohio
45833,DELPHOS,40.833619,-84.324678,10062,OH,Ohio
45835,DOLA,40.787645,-83.689371,256,OH,Ohio
45836,DUNKIRK,40.782375,-83.633912,1522,OH,Ohio
45840,FINDLAY,41.044903,-83.645656,48109,OH,Ohio
45841,JENERA,40.900388,-83.725628,335,OH,Ohio
45843,PATTERSON,40.79955,-83.509771,3333,OH,Ohio
45844,FORT JENNINGS,40.948393,-84.237381,5287,OH,Ohio
45845,FORT LORAMIE,40.330632,-84.374131,2639,OH,Ohio
45846,FORT RECOVERY,40.401829,-84.76125,3555,OH,Ohio
45849,GROVER HILL,41.024497,-84.495601,1113,OH,Ohio
45850,HARROD,40.717657,-83.943649,4897,OH,Ohio
45851,HAVILAND,41.032911,-84.6139,659,OH,Ohio
45856,LEIPSIC,41.109197,-83.995723,4657,OH,Ohio
45858,MC COMB,41.112498,-83.801423,2298,OH,Ohio
45860,MARIA STEIN,40.406225,-84.507579,2284,OH,Ohio
45862,MENDON,40.677737,-84.51515,1527,OH,Ohio
45863,MIDDLE POINT,40.873147,-84.417495,2691,OH,Ohio
45865,MINSTER,40.390983,-84.372895,4436,OH,Ohio
45867,MOUNT BLANCHARD,40.892929,-83.555286,957,OH,Ohio
45868,MOUNT CORY,40.943717,-83.809285,1553,OH,Ohio
45869,NEW BREMEN,40.438917,-84.3821,3400,OH,Ohio
45871,NEW KNOXVILLE,40.50386,-84.311797,2003,OH,Ohio
45872,NORTH BALTIMORE,41.186703,-83.680581,3820,OH,Ohio
45873,OAKWOOD,41.090788,-84.396923,3129,OH,Ohio
45874,OHIO CITY,40.785428,-84.673063,3117,OH,Ohio
45875,GILBOA,41.029747,-84.047293,10177,OH,Ohio
45876,OTTOVILLE,40.937218,-84.347392,1972,OH,Ohio
45877,PANDORA,40.95087,-83.952073,2026,OH,Ohio
45879,PAULDING,41.141016,-84.572227,6565,OH,Ohio
45880,PAYNE,41.08069,-84.734127,2766,OH,Ohio
45881,RAWSON,41.000135,-83.806951,955,OH,Ohio
45882,ROCKFORD,40.677077,-84.664174,3038,OH,Ohio
45883,SAINT HENRY,40.409138,-84.633338,3615,OH,Ohio
45885,SAINT MARYS,40.543988,-84.394399,13066,OH,Ohio
45886,SCOTT,40.989238,-84.584455,397,OH,Ohio
45887,SPENCERVILLE,40.703767,-84.34125,5745,OH,Ohio
45889,VAN BUREN,41.132691,-83.647302,1232,OH,Ohio
45890,VANLUE,40.958314,-83.497062,901,OH,Ohio
45891,VAN WERT,40.868927,-84.590364,16625,OH,Ohio
45894,VENEDOCIA,40.768454,-84.46204,966,OH,Ohio
45895,WAPAKONETA,40.568978,-84.177378,16364,OH,Ohio
45896,WAYNESFIELD,40.607185,-83.958475,1648,OH,Ohio
45898,WILLSHIRE,40.734618,-84.77773,1265,OH,Ohio
46001,ALEXANDRIA,40.256081,-85.668148,11011,IN,Indiana
46011,ANDERSON,40.114577,-85.725305,17280,IN,Indiana
46012,ANDERSON,40.130947,-85.653591,20949,IN,Indiana
46013,ANDERSON,40.061865,-85.680073,17037,IN,Indiana
46016,ANDERSON,40.098799,-85.684566,22838,IN,Indiana
46017,CHESTERFIELD,40.096431,-85.601493,6038,IN,Indiana
46030,ARCADIA,40.17758,-86.040882,4137,IN,Indiana
46031,ATLANTA,40.146964,-85.933945,2450,IN,Indiana
46032,CARMEL,39.971232,-86.124545,40090,IN,Indiana
46034,CICERO,40.126781,-86.024844,4309,IN,Indiana
46035,COLFAX,40.195619,-86.659271,1343,IN,Indiana
46036,ELWOOD,40.280278,-85.839055,13598,IN,Indiana
46038,FISHERS,39.957486,-86.023048,11918,IN,Indiana
46039,FOREST,40.375728,-86.320098,879,IN,Indiana
46040,FORTVILLE,39.922835,-85.818554,5887,IN,Indiana
46041,HILLISBURG,40.288404,-86.511387,20713,IN,Indiana
46044,FRANKTON,40.228548,-85.77911,3723,IN,Indiana
46048,INGALLS,40.000237,-85.825596,763,IN,Indiana
46049,KEMPTON,40.275946,-86.1887,1501,IN,Indiana
46050,KIRKLIN,40.203066,-86.332372,2038,IN,Indiana
46051,LAPEL,40.085429,-85.84395,3221,IN,Indiana
46052,LEBANON,40.044894,-86.464074,17322,IN,Indiana
46055,MC CORDSVILLE,39.901823,-85.909502,1450,IN,Indiana
46056,MARKLEVILLE,39.994385,-85.622736,2957,IN,Indiana
46057,MICHIGANTOWN,40.310823,-86.375306,2207,IN,Indiana
46058,MULBERRY,40.343299,-86.661261,1938,IN,Indiana
46060,NOBLESVILLE,40.056292,-86.016294,26318,IN,Indiana
46064,PENDLETON,39.979237,-85.794614,13824,IN,Indiana
46065,ROSSVILLE,40.410928,-86.607966,2217,IN,Indiana
46068,SHARPSVILLE,40.373232,-86.108641,3570,IN,Indiana
46069,SHERIDAN,40.110407,-86.236741,7155,IN,Indiana
46070,SUMMITVILLE,40.339833,-85.640261,1902,IN,Indiana
46071,THORNTOWN,40.113335,-86.589822,4159,IN,Indiana
46072,TIPTON,40.281725,-86.043291,8060,IN,Indiana
46074,WESTFIELD,40.048868,-86.149907,6841,IN,Indiana
46075,WHITESTOWN,40.00002,-86.350716,1378,IN,Indiana
46076,WINDFALL,40.366891,-85.947624,1535,IN,Indiana
46077,ZIONSVILLE,39.956111,-86.276737,9759,IN,Indiana
46104,ARLINGTON,39.648791,-85.582775,1194,IN,Indiana
46105,BAINBRIDGE,39.740664,-86.771119,3147,IN,Indiana
46106,BARGERSVILLE,39.499989,-86.179687,3310,IN,Indiana
46107,BEECH GROVE,39.715434,-86.093299,13051,IN,Indiana
46110,BOGGSTOWN,39.568331,-85.915965,958,IN,Indiana
46112,BROWNSBURG,39.846605,-86.386933,18768,IN,Indiana
46113,CAMBY,39.640501,-86.311811,2681,IN,Indiana
46115,CARTHAGE,39.746627,-85.575382,1910,IN,Indiana
46117,CHARLOTTESVILLE,39.811981,-85.653599,1762,IN,Indiana
46118,CLAYTON,39.668154,-86.495921,4566,IN,Indiana
46120,CLOVERDALE,39.543442,-86.814021,7062,IN,Indiana
46121,COATESVILLE,39.693041,-86.631447,1992,IN,Indiana
46122,DANVILLE,39.762815,-86.534254,8632,IN,Indiana
46124,EDINBURGH,39.362601,-85.970712,5115,IN,Indiana
46126,FAIRLAND,39.629467,-85.891284,6682,IN,Indiana
46127,FALMOUTH,39.743617,-85.352423,531,IN,Indiana
46128,FILLMORE,39.647518,-86.746861,1711,IN,Indiana
46130,FOUNTAINTOWN,39.675131,-85.784827,1555,IN,Indiana
46131,FRANKLIN,39.485389,-86.060752,14959,IN,Indiana
46133,GLENWOOD,39.612436,-85.273532,149,IN,Indiana
46135,GREENCASTLE,39.649487,-86.868614,13300,IN,Indiana
46140,GREENFIELD,39.790204,-85.814102,28919,IN,Indiana
46142,GREENWOOD,39.622398,-86.148993,24735,IN,Indiana
46143,GREENWOOD,39.596037,-86.130919,24633,IN,Indiana
46147,JAMESTOWN,39.95789,-86.623561,2355,IN,Indiana
46148,KNIGHTSTOWN,39.806029,-85.526148,3842,IN,Indiana
46149,LIZTON,39.884326,-86.542857,1586,IN,Indiana
46150,MANILLA,39.575711,-85.635369,1696,IN,Indiana
46151,CENTERTON,39.447646,-86.42901,31539,IN,Indiana
46156,MILROY,39.495474,-85.504371,2154,IN,Indiana
46157,MONROVIA,39.571397,-86.48937,2205,IN,Indiana
46158,MOORESVILLE,39.591469,-86.364173,18800,IN,Indiana
46160,MORGANTOWN,39.362841,-86.280297,2193,IN,Indiana
46161,MORRISTOWN,39.667477,-85.693419,2215,IN,Indiana
46162,NEEDHAM,39.477935,-86.004094,2353,IN,Indiana
46163,NEW PALESTINE,39.723264,-85.90515,3794,IN,Indiana
46164,NINEVEH,39.365597,-86.097641,3528,IN,Indiana
46165,NORTH SALEM,39.867051,-86.638833,1541,IN,Indiana
46166,PARAGON,39.404203,-86.577867,1244,IN,Indiana
46167,PITTSBORO,39.861529,-86.464548,3466,IN,Indiana
46168,AVON,39.716036,-86.395061,29182,IN,Indiana
46171,REELSVILLE,39.546416,-86.94998,2027,IN,Indiana
46172,ROACHDALE,39.832545,-86.790225,2293,IN,Indiana
46173,RUSHVILLE,39.619232,-85.43212,11721,IN,Indiana
46175,RUSSELLVILLE,39.836598,-86.966975,775,IN,Indiana
46176,SHELBYVILLE,39.50434,-85.787515,24691,IN,Indiana
46180,STILESVILLE,39.639113,-86.61819,1135,IN,Indiana
46181,TRAFALGAR,39.369585,-86.183793,3538,IN,Indiana
46182,WALDRON,39.468849,-85.664407,1878,IN,Indiana
46184,NEW WHITELAND,39.555313,-86.093476,7226,IN,Indiana
46186,WILKINSON,39.895668,-85.61436,2567,IN,Indiana
46201,INDIANAPOLIS,39.775006,-86.109348,42096,IN,Indiana
46202,INDIANAPOLIS,39.785063,-86.159502,15672,IN,Indiana
46203,INDIANAPOLIS,39.743025,-86.117859,42566,IN,Indiana
46204,INDIANAPOLIS,39.771986,-86.153491,4327,IN,Indiana
46205,INDIANAPOLIS,39.826761,-86.138582,35328,IN,Indiana
46208,INDIANAPOLIS,39.829905,-86.179444,39610,IN,Indiana
46214,EAGLE CREEK,39.792678,-86.289952,16644,IN,Indiana
46216,FORT BENJAMIN HA,39.857731,-86.016688,1566,IN,Indiana
46217,SOUTHPORT,39.664141,-86.175394,16644,IN,Indiana
46218,INDIANAPOLIS,39.80817,-86.101425,39965,IN,Indiana
46219,INDIANAPOLIS,39.782092,-86.049533,38198,IN,Indiana
46220,INDIANAPOLIS,39.864685,-86.11815,35482,IN,Indiana
46221,INDIANAPOLIS,39.750885,-86.19243,7920,IN,Indiana
46222,INDIANAPOLIS,39.788971,-86.213574,39240,IN,Indiana
46224,SPEEDWAY,39.798674,-86.257308,32130,IN,Indiana
46225,INDIANAPOLIS,39.740599,-86.156944,8464,IN,Indiana
46226,LAWRENCE,39.836969,-86.048945,47144,IN,Indiana
46227,SOUTHPORT,39.675,-86.129817,52257,IN,Indiana
46229,CUMBERLAND,39.792219,-85.983826,19914,IN,Indiana
46231,BRIDGEPORT,39.740637,-86.318289,5531,IN,Indiana
46234,CLERMONT,39.788438,-86.324117,13865,IN,Indiana
46236,OAKLANDON,39.849588,-85.985059,31475,IN,Indiana
46237,SOUTHPORT,39.686777,-86.07891,18919,IN,Indiana
46239,WANAMAKER,39.721826,-86.008209,8611,IN,Indiana
46240,NORA,39.9057,-86.129548,17553,IN,Indiana
46241,PARK FLETCHER,39.723814,-86.250856,44731,IN,Indiana
46250,CASTLETON,39.9069,-86.069112,17196,IN,Indiana
46254,EAGLE CREEK,39.841379,-86.2638,23015,IN,Indiana
46256,CASTLETON,39.90114,-86.023877,20589,IN,Indiana
46259,ACTON,39.660901,-85.992603,3642,IN,Indiana
46260,NORA,39.897488,-86.184809,29718,IN,Indiana
46268,NEW AUGUSTA,39.900296,-86.222104,14109,IN,Indiana
46278,NEW AUGUSTA,39.883858,-86.291455,4727,IN,Indiana
46280,NORA,39.938417,-86.13894,5281,IN,Indiana
46290,NORA,39.93077,-86.167118,75,IN,Indiana
46303,EAST CEDAR LAKE,41.377338,-87.444509,11557,IN,Indiana
46304,PORTER,41.603949,-87.050196,19024,IN,Indiana
46307,CROWN POINT,41.423571,-87.355586,37816,IN,Indiana
46310,DEMOTTE,41.171319,-87.249129,10188,IN,Indiana
46311,DYER,41.491976,-87.510803,13426,IN,Indiana
46312,EAST CHICAGO,41.634893,-87.462734,33775,IN,Indiana
46319,GRIFFITH,41.53352,-87.422837,19758,IN,Indiana
46320,HAMMOND,41.609929,-87.507911,16636,IN,Indiana
46321,MUNSTER,41.554438,-87.501101,19906,IN,Indiana
46322,HIGHLAND,41.55005,-87.456911,24029,IN,Indiana
46323,HAMMOND,41.587755,-87.453196,23456,IN,Indiana
46324,HAMMOND,41.583954,-87.503393,23585,IN,Indiana
46327,HAMMOND,41.632695,-87.51135,12384,IN,Indiana
46340,HANNA,41.408767,-86.775922,941,IN,Indiana
46341,HEBRON,41.315537,-87.208791,6230,IN,Indiana
46342,HOBART,41.526281,-87.252499,32127,IN,Indiana
46347,KOUTS,41.309085,-87.024043,3244,IN,Indiana
46348,LA CROSSE,41.315709,-86.868216,1352,IN,Indiana
46349,LAKE VILLAGE,41.138741,-87.445422,2208,IN,Indiana
46350,LA PORTE,41.599438,-86.707654,36301,IN,Indiana
46356,LOWELL,41.284531,-87.419072,12579,IN,Indiana
46360,MICHIGAN CITY,41.698031,-86.869899,55392,IN,Indiana
46365,MILL CREEK,41.556102,-86.547247,2091,IN,Indiana
46366,NORTH JUDSON,41.224372,-86.696601,8426,IN,Indiana
46368,PORTAGE,41.567201,-87.175689,40860,IN,Indiana
46371,ROLLING PRAIRIE,41.72286,-86.584092,3694,IN,Indiana
46373,SAINT JOHN,41.44949,-87.476376,4786,IN,Indiana
46374,SAN PIERRE,41.21108,-86.872532,1499,IN,Indiana
46375,SCHERERVILLE,41.492233,-87.460532,14152,IN,Indiana
46382,UNION MILLS,41.460236,-86.835512,3155,IN,Indiana
46383,VALPARAISO,41.475661,-87.075866,53439,IN,Indiana
46390,WANATAH,41.384477,-86.876439,711,IN,Indiana
46391,WESTVILLE,41.536516,-86.901317,6212,IN,Indiana
46392,WHEATFIELD,41.177948,-87.069876,5415,IN,Indiana
46394,WHITING,41.678656,-87.500537,13157,IN,Indiana
46402,GARY,41.599711,-87.338548,10873,IN,Indiana
46403,GARY,41.603612,-87.258984,16489,IN,Indiana
46404,GARY,41.589937,-87.373153,23031,IN,Indiana
46405,LAKE STATION,41.568629,-87.262209,12437,IN,Indiana
46406,GARY,41.587806,-87.40621,15132,IN,Indiana
46407,GARY,41.580429,-87.334958,21360,IN,Indiana
46408,GARY,41.542178,-87.35883,21586,IN,Indiana
46409,GARY,41.541247,-87.327126,14119,IN,Indiana
46410,MERRILLVILLE,41.4957,-87.350932,30765,IN,Indiana
46501,ARGOS,41.230827,-86.250573,3630,IN,Indiana
46504,BOURBON,41.309785,-86.117438,2976,IN,Indiana
46506,BREMEN,41.446701,-86.19323,13832,IN,Indiana
46507,BRISTOL,41.716885,-85.826192,7086,IN,Indiana
46510,CLAYPOOL,41.116497,-85.868571,4891,IN,Indiana
46511,CULVER MILITARY,41.22307,-86.412888,3289,IN,Indiana
46514,ELKHART,41.710083,-85.972949,33830,IN,Indiana
46516,ELKHART,41.676333,-85.962137,29971,IN,Indiana
46517,ELKHART,41.646922,-85.972849,17983,IN,Indiana
46524,ETNA GREEN,41.291789,-86.034995,1290,IN,Indiana
46526,FORAKER,41.584484,-85.837988,41317,IN,Indiana
46530,GRANGER,41.742704,-86.141104,17591,IN,Indiana
46531,GROVERTOWN,41.321969,-86.528905,1077,IN,Indiana
46532,HAMLET,41.393338,-86.53213,4314,IN,Indiana
46534,OBER,41.29006,-86.610715,7437,IN,Indiana
46536,LAKEVILLE,41.525328,-86.27144,3355,IN,Indiana
46538,LEESBURG,41.326592,-85.816028,1823,IN,Indiana
46539,MENTONE,41.161494,-86.029918,2163,IN,Indiana
46540,MIDDLEBURY,41.675415,-85.711443,7737,IN,Indiana
46542,MILFORD,41.401141,-85.855438,4861,IN,Indiana
46543,MILLERSBURG,41.533513,-85.707249,2078,IN,Indiana
46544,MISHAWAKA,41.650659,-86.162301,29911,IN,Indiana
46545,MISHAWAKA,41.683498,-86.168232,23031,IN,Indiana
46550,NAPPANEE,41.449297,-85.994534,10640,IN,Indiana
46552,NEW CARLISLE,41.705115,-86.483827,3574,IN,Indiana
